X,Y,Z
15.810032,-5.0025005,36.22181
15.810032,-5.0025005,36.22181
15.810032,-5.0025005,36.22181
15.810032,-5.0108337,36.22181
15.810038,-5.002498,36.221813
15.408619,-5.0025005,36.71284
14.460061,-5.0025005,37.872013
13.801471,-5.0025,38.6768
13.801471,-5.0025,38.6768
13.775657,-5.0025,40.62993
13.74963,-5.0025,42.60238
13.723601,-5.0025,44.57496
13.697574,-5.0025,46.547535
13.671545,-5.0025,48.52011
13.645518,-5.0025005,50.492825
13.619394,-5.0025005,52.47259
13.593118,-5.002558,54.464264
13.569297,-5.002515,56.269485
13.566111,-5.0025077,56.510983
13.565562,-5.002505,56.5526
13.565562,-5.002505,56.5526
13.565562,-5.002505,56.5526
13.565562,-5.002505,56.5526
13.565562,-5.002505,56.5526
13.565562,-5.002505,56.5526
13.565562,-5.002505,56.5526
13.565562,-5.002505,56.5526
13.565562,-5.002505,56.5526
13.565562,-5.002505,56.5526
13.565562,-5.002505,56.5526
13.565562,-5.002505,56.5526
13.565562,-5.002505,56.5526
13.565562,-5.002505,56.5526
13.394608,-5.0025005,56.694363
13.351846,-5.0025,56.729824
13.351846,-5.0025,56.729824
13.225451,-5.0025005,57.050926
13.210221,-5.0025,57.089672
13.210221,-5.0025,57.089672
13.210221,-5.0025,57.089672
13.210221,-5.0025,57.089672
13.210221,-5.0025,57.089672
13.210221,-5.0025,57.089672
13.210221,-5.0025,57.089672
13.210221,-5.0025,57.089672
13.210221,-5.0025,57.089672
13.210221,-5.0025,57.089672
13.210221,-5.0079503,57.089672
13.210221,-5.0079503,57.089672
13.210221,-5.004781,57.089672
13.210221,-5.004781,57.089672
13.210221,-5.004781,57.089672
13.210221,-5.004781,57.089672
13.325171,-5.0028415,56.88664
13.345697,-5.0027156,56.850384
13.362118,-5.002636,56.82138
13.362118,-5.002636,56.82138
13.362118,-5.002542,56.82138
13.82736,-5.0032887,56.25506
13.82736,-5.0032887,56.25506
13.958891,-5.0025,55.8132
13.958891,-5.0025,55.8132
14.3460045,-5.0025005,55.27136
14.3460045,-5.0025005,55.27136
16.300016,-5.0025005,55.11362
17.586306,-5.0025005,55.00998
17.627832,-5.0025005,55.006634
17.6588,-5.0025005,55.00414
17.6588,-5.0025005,55.00414
17.658772,-5.0025005,55.004143
18.739973,-5.0025005,55.7508
18.739973,-5.0025005,55.7508
18.887627,-5.0025,57.696514
19.015234,-5.00698,59.380577
19.025932,-5.0050488,59.521767
19.029078,-5.0041065,59.563282
19.029078,-5.0041065,59.563282
19.0291,-5.002924,59.563576
19.0291,-5.002624,59.563576
19.0291,-5.002533,59.563576
19.0291,-5.002516,59.563576
19.0291,-5.002507,59.563576
19.0291,-5.002507,59.563576
19.0291,-5.002507,59.563576
19.0291,-5.002507,59.563576
19.0291,-5.002507,59.563576
19.0291,-5.002507,59.563576
19.0291,-5.002507,59.563576
19.0291,-5.002507,59.563576
19.0291,-5.002507,59.563576
19.0291,-5.002507,59.563576
19.0291,-5.002507,59.563576
19.047438,-5.006079,61.28731
19.054937,-5.0031857,61.992767
19.055382,-5.002932,62.03442
19.055735,-5.002773,62.06774
19.055735,-5.002773,62.06774
19.055735,-5.0025687,62.06774
19.055735,-5.0025306,62.06774
19.055735,-5.002513,62.06774
19.055735,-5.002513,62.06774
19.055735,-5.002513,62.06774
19.055735,-5.002513,62.06774
19.055735,-5.002513,62.06774
19.055735,-5.002513,62.06774
19.055735,-5.002513,62.06774
