X,Y,Z
15.810038,-5.002371,36.221813
15.810038,-5.002371,36.221813
15.810038,-5.002371,36.221813
15.810038,-5.002371,36.221813
15.837398,-5.0025005,37.932766
15.868836,-5.0025005,39.91519
15.900229,-5.0025005,41.894787
15.931623,-5.0025005,43.874382
15.96302,-5.0025005,45.854153
15.994415,-5.0025005,47.833874
16.025806,-5.0025005,49.813343
16.051783,-5.0025005,51.451237
16.052399,-5.0025005,51.490116
16.05284,-5.0025,51.517887
16.05311,-5.0025005,51.53494
16.053288,-5.0025005,51.546104
16.053288,-5.0025005,51.546104
16.053288,-5.0025005,51.546104
16.053288,-5.0025005,51.546104
16.053288,-5.0025005,51.546104
16.053288,-5.0025005,51.546104
16.053288,-5.0025005,51.546104
16.053288,-5.0025005,51.546104
16.053286,-5.0079503,51.546074
16.053286,-5.0079503,51.546074
16.053286,-5.0047812,51.546074
16.053286,-5.0047812,51.546074
16.053286,-5.0047812,51.546074
16.053286,-5.0047812,51.546074
15.885073,-5.0028086,51.691265
15.885073,-5.0028086,51.691265
15.885074,-5.00259,51.691265
15.279738,-5.0025325,52.26396
15.279738,-5.0025325,52.26396
14.919492,-5.0025115,52.368
14.919492,-5.0025115,52.368
14.919492,-5.0025115,52.368
14.317185,-5.0025015,52.791153
14.317185,-5.0025015,52.791153
14.195803,-5.0053496,54.76494
14.094156,-5.0032134,56.41723
14.088528,-5.002928,56.508705
14.08597,-5.0027695,56.55029
14.08597,-5.0027695,56.55029
14.08597,-5.002583,56.550285
15.17521,-5.002494,57.88741
15.857098,-5.0025005,58.72291
15.857098,-5.0025005,58.72291
15.904955,-5.0025,60.667465
15.953291,-5.0025005,62.6324
16.001608,-5.0025,64.59651
16.044035,-5.0025,66.321266
16.048565,-5.0025005,66.50547
16.049524,-5.0025,66.5444
16.049524,-5.0025,66.5444
16.049522,-5.0025,66.54436
16.049522,-5.0025,66.54436
16.049522,-5.0025,66.54436
16.049522,-5.0025,66.54436
16.049522,-5.00795,66.54436
16.049522,-5.00795,66.54436
16.049522,-5.004781,66.54436
16.049522,-5.004781,66.54436
16.049522,-5.004781,66.54436
16.049522,-5.004781,66.54436
16.336052,-5.0028086,66.223015
16.336052,-5.0028086,66.223015
16.336052,-5.002586,66.22302
16.336052,-5.0025363,66.22302
16.336052,-5.002518,66.22302
17.55989,-5.002504,64.996216
18.972319,-5.002501,63.580364
20.383366,-5.0025005,62.166134
21.775164,-5.0025005,60.7709
23.166971,-5.0025005,59.375675
24.558775,-5.0025005,57.98045
25.950665,-5.0025005,56.585136
27.284582,-5.004566,55.248005
27.284582,-5.004566,55.248005
27.613722,-5.002708,55.130566
27.652983,-5.0026307,55.116604
27.652983,-5.0026307,55.116604
27.653002,-5.002535,55.116604
27.653006,-5.002517,55.116604
27.653008,-5.002508,55.116604
27.653008,-5.002508,55.116604
27.653008,-5.002508,55.116604
27.652063,-5.0077896,55.116604
27.652063,-5.0077896,55.116604
27.652063,-5.0077896,55.116604
27.652063,-5.004603,55.116604
27.652063,-5.004603,55.116604
27.652063,-5.004603,55.116604
27.683481,-5.002951,55.143955
27.698141,-5.0027843,55.15672
27.70861,-5.0026793,55.16584
27.718996,-5.0026073,55.17488
27.729357,-5.002568,55.183903
27.7398,-5.002543,55.192993
27.7398,-5.002543,55.192993
27.7398,-5.002516,55.192993
28.841024,-5.002504,56.25974
28.841024,-5.002504,56.25974
28.952885,-5.002501,56.62343
28.952885,-5.002501,56.62343
28.952885,-5.002501,56.62343
30.196463,-5.0028086,58.0094
30.864315,-5.0026226,58.753666
30.864315,-5.0026226,58.753666
30.864315,-5.0025325,58.753666
30.864315,-5.002524,58.753666
30.905584,-5.002505,60.48632
30.953192,-5.002501,62.485645
31.000824,-5.0025005,64.4853
31.047838,-5.0025005,66.457985
31.049158,-5.0025005,66.51352
31.05048,-5.0025005,66.56927
31.05048,-5.0025005,66.56927
31.050486,-5.0025005,66.56948
31.050486,-5.0025005,66.56948
31.050486,-5.0025005,66.56948
31.050486,-5.0025005,66.56948
31.050486,-5.0025005,66.56948
31.050486,-5.0025005,66.56948
31.050486,-5.0025005,66.56948
31.050486,-5.0025005,66.56948
31.050486,-5.0025005,66.56948
31.050486,-5.0025005,66.56948
31.050486,-5.0025005,66.56948
31.050486,-5.0025005,66.56948
31.050486,-5.0025005,66.56948
30.66978,-4.716355,66.18446
29.80886,-4.0811567,65.330795
28.705217,-3.2545466,64.244484
28.380608,-3.006417,63.92442
28.128794,-2.8095222,63.673565
27.935547,-2.6508822,63.47492
27.541088,-2.4285057,63.06877
26.656685,-2.2509823,62.199913
25.538458,-2.176335,61.130978
24.308231,-2.1518567,59.96685
23.030022,-2.1529326,58.75264
21.740858,-2.1684914,57.5048
20.469212,-2.19438,56.223164
19.939342,-2.2069182,55.677563
19.725183,-2.2122777,55.45448
19.545317,-2.2175822,55.259995
19.43668,-2.2212627,55.138264
19.35385,-2.224069,55.04545
19.425068,-2.1994069,54.940742
19.578165,-2.1162,54.78055
19.72599,-1.9795676,54.686787
19.693771,-1.9997668,54.676296
19.669731,-2.0195575,54.706337
19.644394,-2.0380566,54.703907
19.643482,-2.038087,54.70289
19.642876,-2.0381072,54.70221
19.642414,-2.0381224,54.701694
19.642061,-2.0381339,54.701298
19.641794,-2.0381424,54.701
19.64159,-2.0381486,54.70077
19.336588,-2.1970637,54.7169
19.224207,-2.2222512,54.723537
19.109568,-2.232638,54.73062
19.109568,-2.2326376,54.730625
19.104076,-2.2287276,54.737984
19.088602,-2.217714,54.75873
19.06571,-2.2014086,54.789448
19.038692,-2.1821322,54.825718
19.010107,-2.1616702,54.864105
18.98036,-2.1402688,54.90408
18.94975,-2.118101,54.94523
18.9185,-2.0952835,54.987255
18.884207,-2.070007,55.03339
18.852812,-2.046577,55.075638
18.82098,-2.0224876,55.118496
18.788822,-1.997765,55.1618
18.756424,-1.9723979,55.20546
18.730783,-1.9521197,55.240013
18.693193,-1.9223901,55.29068
18.675373,-1.9082965,55.314697
18.6253,-1.8678889,55.753624
18.601555,-1.8494756,56.000465
18.582819,-1.8346758,56.200573
18.568216,-1.8226233,56.363285
18.556927,-1.8124797,56.498234
18.548374,-1.8035951,56.612564
18.542036,-1.7962728,56.704494
18.167091,-1.791287,57.298904
17.898134,-1.794157,57.64789
17.719725,-1.7961314,57.87103
17.57465,-1.7974946,58.0489
17.455984,-1.7981694,58.190582
17.356459,-1.7980106,58.304653
17.28445,-1.7975061,58.38487
17.217995,-1.79704,58.458897
17.092358,-1.8050578,59.122845
17.00226,-1.8236129,60.39135
16.934736,-1.8443995,61.945164
16.916664,-1.8506374,62.441883
16.8879,-1.8609587,63.80211
16.8856,-1.8602849,65.418816
16.889399,-1.8580192,65.886055
16.89443,-1.8551807,66.25254
16.90109,-1.8515033,66.541306
16.910065,-1.8465337,66.76918
16.990654,-1.7997558,66.92056
17.028057,-1.7560683,66.951744
17.02256,-1.7007278,66.92002
17.066118,-1.5552945,66.79225
17.072104,-1.533638,66.79104
17.072374,-1.5334873,66.79621
17.072556,-1.5333868,66.79965
17.072695,-1.53331,66.80227
17.073114,-1.5330788,66.81019
