X,Y,Z
16.900528,-5.002511,34.161568
16.900528,-5.002511,34.161568
16.900528,-5.002511,34.161568
16.900528,-5.002511,34.161568
16.900528,-4.994851,34.16156
17.417934,-5.002511,34.67896
18.53176,-5.0026026,35.79437
18.894133,-5.002572,36.15671
19.112074,-5.002511,38.15088
19.04505,-5.002511,40.149704
18.97799,-5.002511,42.14853
18.910969,-5.002511,44.14725
18.843912,-5.002511,46.145943
18.776892,-5.002511,48.144928
18.709835,-5.002511,50.143612
18.666063,-5.002511,51.448296
18.66476,-5.002511,51.48712
18.66476,-5.002511,51.48712
18.66476,-5.002511,51.48712
18.66476,-5.002511,51.48712
18.66476,-5.002511,51.48712
18.66476,-5.002511,51.48712
18.66476,-5.002511,51.48712
18.66476,-5.002511,51.48712
18.66476,-5.002511,51.48712
18.66476,-5.002511,51.48712
18.66476,-5.002511,51.48712
18.66476,-5.002511,51.48712
18.493427,-5.002511,51.628544
18.450615,-5.002511,51.66388
18.450615,-5.002511,51.66388
16.818537,-5.002511,51.83964
16.628033,-5.002511,51.860153
16.586645,-5.002511,51.86461
16.553545,-5.002511,51.86817
16.553545,-5.002511,51.86817
16.553545,-5.002511,51.86817
16.553545,-5.002511,51.86817
16.553545,-5.002511,51.86817
16.553545,-5.002511,51.86817
16.553545,-5.002511,51.86817
16.553545,-5.002511,51.86817
16.553545,-5.002511,51.86817
16.553545,-5.002511,51.86817
16.553545,-5.002511,51.86817
16.553545,-5.002511,51.86817
16.553545,-5.002511,51.86817
16.553545,-5.002511,51.86817
16.871891,-5.002511,52.157936
16.871891,-5.002511,52.157936
16.871891,-5.002511,52.157936
18.620562,-5.002511,52.27533
20.316586,-5.002511,52.389137
20.316586,-5.002511,52.389137
20.773293,-5.002511,52.675446
20.808577,-5.002511,52.697533
20.808577,-5.002511,52.697533
20.808577,-5.002511,52.697533
20.94813,-5.002511,54.41761
21.109604,-5.0022974,56.405247
21.114077,-5.002511,56.460545
21.118547,-5.002511,56.515877
21.118547,-5.002511,56.515877
21.118547,-5.002511,56.515877
21.118547,-5.002511,56.515877
20.358738,-5.002511,57.61135
20.358738,-5.002511,57.61135
19.59594,-5.002511,57.800896
19.555544,-5.002511,57.810932
19.555544,-5.002511,57.810932
19.555544,-5.002511,57.810932
19.555544,-5.002511,57.810932
19.555544,-5.002511,57.810932
19.555544,-5.002511,57.810932
19.555544,-5.002511,57.810932
19.555544,-5.002511,57.810932
19.555544,-5.002511,57.810932
19.555544,-5.002511,57.810932
19.555544,-5.002511,57.810932
19.555544,-5.002511,57.810932
19.555544,-5.002511,57.810932
19.555544,-5.002511,57.810932
19.555544,-5.002511,57.810932
19.555544,-5.002511,57.810932
19.397177,-5.002511,58.045784
19.373903,-5.002511,58.080296
19.373903,-5.002511,58.080296
19.22228,-5.0101404,59.65807
19.194645,-5.006234,59.94826
19.1907,-5.004861,59.98969
19.1907,-5.004861,59.98969
19.190702,-5.0031214,59.98968
19.190702,-5.0031214,59.98968
19.190702,-5.0031214,59.98968
19.190702,-5.0031214,59.98968
19.190702,-5.0031214,59.98968
19.190702,-5.0031214,59.98968
19.190702,-5.0031214,59.98968
19.190702,-5.0031214,59.98968
19.190702,-5.0031214,59.98968
19.166967,-5.002511,61.70977
19.156626,-5.002511,62.46546
19.156057,-5.002511,62.507084
19.156057,-5.002511,62.507084
19.156057,-5.002511,62.507084
19.156057,-5.002511,62.507084
19.156057,-5.002511,62.507084
19.156057,-5.002511,62.507084
19.156057,-5.002511,62.507084
19.156057,-5.002511,62.507084
19.156057,-5.002511,62.507084
19.156057,-5.002511,62.507084
19.152777,-5.002511,64.22926
19.151432,-5.002511,64.934715
19.151354,-5.002511,64.97635
19.15129,-5.002511,65.009636
19.15129,-5.002511,65.009636
19.15129,-5.002511,65.009636
19.15129,-5.002511,65.009636
19.15129,-5.002511,65.009636
19.15129,-5.002511,65.009636
19.15129,-5.002511,65.009636
19.15129,-5.002511,65.009636
19.15129,-5.002511,65.009636
19.15129,-5.002511,65.009636
20.883133,-5.002511,64.94167
21.182833,-5.002511,64.92991
21.224428,-5.002511,64.928276
21.224428,-5.002511,64.928276
21.224428,-5.002511,64.928276
21.224428,-5.002511,64.928276
21.224428,-5.002511,64.928276
21.224428,-5.002511,64.928276
21.224428,-5.002511,64.928276
21.224428,-5.002511,64.928276
21.224428,-5.002511,64.928276
21.224428,-5.002511,64.928276
21.224428,-5.002511,64.928276
21.224428,-5.002511,64.928276
21.224428,-5.002511,64.928276
21.224428,-5.002511,64.928276
22.957565,-5.002511,64.91836
23.713293,-5.002511,64.91414
23.754938,-5.002511,64.913895
23.754938,-5.002511,64.913895
23.754938,-5.002511,64.913895
23.754938,-5.002511,64.913895
23.754938,-5.002511,64.913895
23.754938,-5.002511,64.913895
23.754938,-5.002511,64.913895
23.754938,-5.002511,64.913895
23.754938,-5.002511,64.913895
23.754938,-5.002511,64.913895
25.48811,-5.002511,64.912506
26.193604,-5.002511,64.91193
26.235235,-5.002511,64.91189
