X,Y,Z
15.810032,-5.0025005,36.22181
15.810032,-5.0025005,36.22181
15.810038,-4.9948244,36.221813
15.810038,-5.002371,36.221813
15.810038,-5.002498,36.221813
16.258856,-5.0025005,36.670555
17.282558,-5.0025,37.694267
18.673374,-5.0025005,39.085793
20.070457,-5.0025,40.482502
20.837563,-5.0025005,41.2494
20.837563,-5.0025005,41.2494
20.865152,-5.0025005,43.20389
20.893175,-5.0025005,45.183712
20.921196,-5.0025005,47.16324
20.949219,-5.0025005,49.143013
20.977245,-5.0025005,51.122967
21.005266,-5.0025005,53.102573
21.033287,-5.0025005,55.0821
21.053638,-5.0025005,56.520184
21.05419,-5.0025,56.55902
21.05419,-5.0025,56.55902
21.05419,-5.0025,56.55902
21.05419,-5.0025,56.55902
21.05419,-5.0025,56.55902
21.05419,-5.0025,56.55902
21.05419,-5.0025,56.55902
21.05419,-5.0025,56.55902
21.05419,-5.0079503,56.55902
21.05419,-5.0079503,56.55902
21.05419,-5.0047812,56.55902
21.05419,-5.0047812,56.55902
21.05419,-5.0047812,56.55902
21.05419,-5.0047812,56.55902
20.883654,-5.00286,56.701477
20.883654,-5.00286,56.701477
19.22558,-5.0025573,56.894382
19.038015,-5.002529,56.916203
18.999414,-5.0025177,56.920692
18.969175,-5.002511,56.92421
18.969175,-5.002511,56.92421
18.969175,-5.002503,56.92421
18.969175,-5.002503,56.92421
18.969175,-5.002503,56.92421
18.969175,-5.002503,56.92421
18.969175,-5.002503,56.92421
18.969175,-5.002503,56.92421
18.969175,-5.002503,56.92421
18.969175,-5.002503,56.92421
18.969175,-5.002503,56.92421
18.969175,-5.002503,56.92421
18.969175,-5.002503,56.92421
18.969175,-5.002503,56.92421
17.258856,-5.0025,56.95222
16.521086,-5.0025005,56.964275
16.48186,-5.0025005,56.964916
16.48186,-5.0025005,56.964916
16.48186,-5.0025005,56.964916
16.48186,-5.0025005,56.964916
16.481888,-5.0079503,56.964916
16.481888,-5.0079503,56.964916
16.481888,-5.0047812,56.964916
16.481888,-5.0047812,56.964916
16.481888,-5.0047812,56.964916
16.481888,-5.0047812,56.964916
16.339746,-5.0028596,57.13571
16.30421,-5.002727,57.17841
16.30421,-5.002727,57.17841
16.007206,-5.0025697,57.295506
15.971161,-5.002542,57.30972
15.942817,-5.0025268,57.320892
15.942817,-5.0025268,57.320892
15.942817,-5.0025096,57.320892
15.942817,-5.0025096,57.320892
15.942817,-5.002501,57.320892
15.942817,-5.002501,57.320892
15.942817,-5.002501,57.320892
15.942817,-5.002501,57.320892
15.942817,-5.002501,57.320892
15.942817,-5.002501,57.320892
15.942817,-5.002501,57.320892
15.942817,-5.002501,57.320892
15.942817,-5.002501,57.320892
15.942817,-5.002501,57.320892
16.212505,-5.0025005,57.168365
16.212505,-5.0025005,57.168365
16.21248,-5.0025,57.16838
16.21248,-5.0025,57.16838
16.494553,-5.0025005,55.792355
16.494553,-5.0025005,55.792355
17.257833,-5.0025,54.84618
17.280567,-5.0025005,54.818016
17.298319,-5.0025005,54.79603
17.298319,-5.0025005,54.79603
19.006418,-5.0025,54.666107
20.978363,-5.0025005,54.51606
21.175089,-5.0025005,54.50109
21.175089,-5.0025005,54.50109
21.175089,-5.0025005,54.50109
21.175089,-5.0025005,54.50109
21.175089,-5.0025005,54.50109
21.175089,-5.0025005,54.50109
21.175089,-5.0025005,54.50109
21.175089,-5.0025005,54.50109
21.175089,-5.0025005,54.50109
