X,Y,Z
15.810038,-5.002371,36.221813
15.810038,-5.002371,36.221813
15.810038,-5.002371,36.221813
15.810038,-5.002371,36.221813
15.81312,-5.0025005,36.224827
15.8161335,-5.0025005,36.22784
15.819147,-5.0025005,36.230854
15.828964,-5.0025005,36.240673
15.828964,-5.0025005,36.240673
15.848082,-5.0025005,37.953747
15.870145,-5.0025005,39.933464
15.89221,-5.0025005,41.91336
15.914275,-5.0025005,43.893204
15.9363365,-5.0025005,45.87279
15.958404,-5.0025005,47.85277
15.980467,-5.0025005,49.832493
16.00253,-5.0025005,51.812084
16.024593,-5.0025005,53.79194
16.04666,-5.0025005,55.771965
16.054968,-5.0025005,56.517395
16.055431,-5.0025005,56.559055
16.055803,-5.0025,56.59238
16.056051,-5.0025005,56.614685
16.056211,-5.0025005,56.62906
16.056366,-5.0025,56.642914
16.056366,-5.0025,56.642914
16.056366,-5.0025,56.642914
16.056366,-5.0025,56.642914
16.056366,-5.0025,56.642914
16.056366,-5.0025,56.642914
16.056366,-5.0025,56.642914
16.056366,-5.0025,56.642914
16.056366,-5.0079503,56.642914
16.056366,-5.0079503,56.642914
16.056366,-5.0047812,56.642914
16.056366,-5.0047812,56.642914
16.056366,-5.0047812,56.642914
16.056366,-5.0047812,56.642914
16.172646,-5.0028787,56.718845
16.212181,-5.0027385,56.74466
16.24474,-5.0026507,56.765923
16.270319,-5.002595,56.782627
16.288923,-5.00256,56.794773
16.288923,-5.00256,56.794773
17.872898,-5.00251,56.918213
18.113739,-5.002505,56.937
18.155252,-5.0025034,56.94024
18.188461,-5.002502,56.94283
18.213375,-5.0025015,56.944775
18.227213,-5.002501,56.945854
18.227213,-5.002501,56.945854
18.227213,-5.002501,56.945854
18.227213,-5.002501,56.945854
18.227213,-5.002501,56.945854
18.227213,-5.002501,56.945854
18.227213,-5.002501,56.945854
18.227213,-5.002501,56.945854
18.227213,-5.002501,56.945854
18.227213,-5.002501,56.945854
18.227213,-5.002501,56.945854
18.227213,-5.002501,56.945854
18.227213,-5.002501,56.945854
18.227213,-5.002501,56.945854
18.227213,-5.002501,56.945854
19.930891,-5.0025005,56.96146
20.62096,-5.0025005,56.967785
20.662619,-5.0025,56.968166
20.69356,-5.0025005,56.96845
20.715836,-5.0025005,56.96865
20.730207,-5.0025005,56.968784
20.730207,-5.0025005,56.968784
20.730207,-5.0025005,56.968784
20.730207,-5.0025005,56.968784
20.730179,-5.0079503,56.968784
20.730179,-5.0079503,56.968784
20.730179,-5.004781,56.968784
20.730179,-5.004781,56.968784
20.730179,-5.004781,56.968784
20.730179,-5.004781,56.968784
20.730179,-5.004781,56.968784
20.730179,-5.004781,56.968784
22.463474,-5.002563,56.970634
23.119013,-5.0025253,56.971336
23.160677,-5.002516,56.97138
23.19391,-5.00251,56.971416
23.216064,-5.0025063,56.97144
23.229908,-5.002504,56.971455
23.229908,-5.002504,56.971455
23.229908,-5.002504,56.971455
23.229908,-5.002504,56.971455
23.229908,-5.002504,56.971455
23.229908,-5.002504,56.971455
23.229908,-5.002504,56.971455
23.229908,-5.002504,56.971455
23.229908,-5.002504,56.971455
23.229908,-5.002504,56.971455
23.229908,-5.002504,56.971455
24.938091,-5.0025005,56.97167
25.57819,-5.0025,56.971745
25.617464,-5.0025005,56.97175
25.648075,-5.0025005,56.971752
25.67078,-5.0025005,56.971756
25.684723,-5.0025005,56.97176
25.696318,-5.0025005,56.97176
25.707483,-5.0025005,56.971764
25.718952,-5.0025005,56.971764
25.730118,-5.0025005,56.971767
25.730118,-5.0025005,56.971767
25.730118,-5.0025005,56.971767
25.730118,-5.0025005,56.971767
25.73009,-5.00795,56.971767
25.73009,-5.00795,56.971767
25.73009,-5.004781,56.971767
